199,Rajouri Garden,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,20,20,20,20,20,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,10,20,20,20,20,10,10,10,10,10,10,20,20,20,20,30,30,30,30,40,40,40,40,40,30,40,30,30,30,30,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
200,Mayapuri,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,30,20,20,20,20,10,10,10,10,10,10,20,20,20,20,30,30,30,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
201,Naraina Vihar,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,30,30,20,20,20,20,10,10,10,10,10,20,20,20,20,20,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
202,Delhi Cantt.,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,30,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,30,30,30,20,20,20,20,20,10,10,10,10,20,20,20,20,20,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
203,Durgabai Deshmukh South Campus,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,20,20,30,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
204,Sir Vishweshwaraiah Moti Bagh,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,20,20,40,40,40,40,40,30,40,40,40,30,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
205,Bhikaji Cama Place,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,40,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,20,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
206,Sarojini Nagar,40,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,40,40,40,40,30,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,30,30,30,30,30,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,20,20,20,20,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,30,30,30,30,30,20,20,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,30,40,30,30,30,30,30,30,30,20,20,20,10,10,10,10,10,10,10,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,50,50,50,50,50,50,50,50,50,50,50
207,INA,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,30,30,30,30,30,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,30,20,20,20,20,20,10,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,50,30,30,30,30,20,20,20,20,20,20,20,20,20,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,10,10,10,10,10,10,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,50,50,50,50,50,50,50,50,50,50,50
208,South Extension,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,30,30,30,30,30,30,30,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,20,20,20,20,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,40,30,40,30,30,40,30,30,30,30,30,30,20,20,20,10,10,10,10,10,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,50,50,50,50,50,50,50,50,50,50,50
209,Lajpat Nagar,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,30,30,30,30,30,30,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,20,20,20,20,10,10,10,20,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,30,40,40,40,30,30,30,30,30,30,20,20,20,10,10,10,10,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,60,60,60,60,60,60,60,60,60,60,60
210,Trilokpuri,30,30,30,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,20,20,20,20,20,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
211,Vinod Nagar East,30,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,10,20,20,20,20,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
212,Vinod Nagar,30,30,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,20,10,10,10,20,20,20,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,70,70,70,70,70,70,70,70,70,70,70
213,I.P. Extension,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,10,10,10,10,10,20,20,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,40,30,30,30,30,30,30,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,40,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,70,70,70,70,70,70,70,70,70,70,70
214,Anand Vihar,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,30,30,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,10,10,10,10,10,10,10,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,30,30,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,30,30,30,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,70,70,70,70,70,70,70,70,70,70,70
215,Karkar Duma,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,10,10,10,10,10,10,10,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,30,40,40,40,40,30,30,30,30,30,30,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,70,70,70,70,70,70,70,70,70,70,70
216,Karkarduma Court,20,20,20,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,10,10,10,10,10,10,10,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,30,30,30,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,50,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,70,70,70,70,70,70,70,70,70,70,70
217,Krishna Nagar,20,20,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,20,10,10,10,10,10,20,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,30,30,30,30,30,30,40,30,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,70,70,70,70,70,70,70,70,70,70,70
218,East Azad Nagar,20,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,20,10,10,10,10,20,20,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,30,30,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,70,70,70,70,70,70,70,70,70,70,70
219,Welcome,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,20,20,20,10,20,20,20,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,30,30,20,20,20,20,20,20,30,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,30,40,40,40,40,40,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,70,70,70,70,70,70,70,70,70,70,70
220,Jafrabad,20,20,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,30,30,30,30,30,30,30,30,20,30,30,30,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,20,20,20,20,20,20,20,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,30,30,30,30,30,30,40,30,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,70,70,70,70,70,70,70,70,70,70,70
221,Maujpur,20,20,20,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,20,20,20,20,20,20,20,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,70,70,70,70,70,70,70,70,70,70,70
222,Gokulpuri,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,30,20,20,20,20,20,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,30,40,40,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,70,70,70,70,70,70,70,70,70,70,70
223,Johri Enclave,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,30,20,20,20,20,30,30,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,70,70,70,70,70,70,70,70,70,70,70
224,Shiv Vihar,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,30,30,20,20,30,30,30,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,40,40,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,70,70,70,70,70,70,70,70,70,70,70
225,Sector 55-56,70,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,50,50,50,50,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,20,20,20,20,20,20,20,35,35,35,35
226,Sector 54 Chowk,70,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,50,50,50,50,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,20,20,20,20,20,20,20,35,35,35,35
227,Sector 53-54,70,70,70,70,70,70,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,50,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,60,60,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,60,60,60,60,60,50,50,50,50,60,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,20,20,20,20,20,20,20,35,35,35,35
